graph_type,num_nodes,num_edges,exact_vc_size,dg_size,dg_ratio,ctqw_ratio,approx2_ratio,fastvc_ratio,sa_ratio
ER,17,56,11,11,1.0,1.0,1.4545454545454546,1.0,1.0
ER,17,55,11,12,1.0909090909090908,1.0,1.4545454545454546,1.0909090909090908,1.0
ER,17,64,12,12,1.0,1.0,1.3333333333333333,1.0,1.0
ER,17,63,13,13,1.0,1.0,1.2307692307692308,1.0769230769230769,1.0
ER,17,62,12,12,1.0,1.0,1.3333333333333333,1.0833333333333333,1.0
ER,17,56,11,11,1.0,1.0,1.4545454545454546,1.2727272727272727,1.0
ER,17,67,11,11,1.0,1.0,1.4545454545454546,1.1818181818181819,1.0
ER,17,62,12,13,1.0833333333333333,1.0,1.3333333333333333,1.0,1.0
ER,17,59,11,11,1.0,1.0,1.4545454545454546,1.0,1.0
ER,17,81,13,13,1.0,1.0,1.2307692307692308,1.0769230769230769,1.0
ER,17,70,13,13,1.0,1.0,1.2307692307692308,1.0,1.0
ER,17,71,12,12,1.0,1.0,1.3333333333333333,1.0,1.0
ER,17,77,12,12,1.0,1.0,1.3333333333333333,1.0,1.0
ER,17,80,13,13,1.0,1.0,1.2307692307692308,1.0769230769230769,1.0
ER,17,76,13,13,1.0,1.0,1.2307692307692308,1.0769230769230769,1.0
ER,17,88,13,13,1.0,1.0,1.2307692307692308,1.0769230769230769,1.0
ER,17,96,13,13,1.0,1.0769230769230769,1.2307692307692308,1.0769230769230769,1.0
ER,17,87,13,14,1.0769230769230769,1.0,1.2307692307692308,1.0769230769230769,1.0
ER,17,94,13,13,1.0,1.0,1.2307692307692308,1.0,1.0
ER,17,99,13,13,1.0,1.0,1.2307692307692308,1.1538461538461537,1.0
ER,17,88,13,13,1.0,1.0,1.2307692307692308,1.0769230769230769,1.0
ER,17,94,14,14,1.0,1.0,1.1428571428571428,1.0,1.0
ER,17,106,14,14,1.0,1.0,1.1428571428571428,1.0714285714285714,1.0
ER,17,100,14,14,1.0,1.0,1.1428571428571428,1.0714285714285714,1.0
ER,17,101,14,14,1.0,1.0,1.1428571428571428,1.0714285714285714,1.0
ER,18,52,11,12,1.0909090909090908,1.0,1.4545454545454546,1.0909090909090908,1.0909090909090908
ER,18,60,12,14,1.1666666666666667,1.0,1.3333333333333333,1.1666666666666667,1.0833333333333333
ER,18,61,11,13,1.1818181818181819,1.0,1.4545454545454546,1.0909090909090908,1.0909090909090908
ER,18,57,12,12,1.0,1.0,1.5,1.0,1.0
ER,18,68,12,13,1.0833333333333333,1.0833333333333333,1.3333333333333333,1.1666666666666667,1.0833333333333333
ER,18,62,13,13,1.0,1.0,1.3846153846153846,1.0769230769230769,1.0
ER,18,62,13,13,1.0,1.0,1.2307692307692308,1.0,1.0
ER,18,75,13,13,1.0,1.0,1.3846153846153846,1.0,1.0
ER,18,69,12,13,1.0833333333333333,1.0,1.5,1.25,1.0833333333333333
ER,18,68,13,14,1.0769230769230769,1.0769230769230769,1.3846153846153846,1.0769230769230769,1.0769230769230769
ER,18,65,13,14,1.0769230769230769,1.0,1.2307692307692308,1.0,1.0
ER,18,79,13,13,1.0,1.0,1.3846153846153846,1.0,1.0
ER,18,73,13,14,1.0769230769230769,1.0,1.3846153846153846,1.0,1.0
ER,18,70,12,13,1.0833333333333333,1.0833333333333333,1.5,1.1666666666666667,1.0
ER,18,86,13,14,1.0769230769230769,1.0,1.2307692307692308,1.0769230769230769,1.0
ER,18,77,13,15,1.1538461538461537,1.0769230769230769,1.2307692307692308,1.0769230769230769,1.0
ER,18,81,13,14,1.0769230769230769,1.0,1.3846153846153846,1.0769230769230769,1.0769230769230769
ER,18,90,14,14,1.0,1.0,1.2857142857142858,1.0714285714285714,1.0714285714285714
ER,18,88,13,13,1.0,1.0,1.3846153846153846,1.1538461538461537,1.0
ER,18,84,14,14,1.0,1.0,1.1428571428571428,1.0714285714285714,1.0
ER,18,100,13,13,1.0,1.0,1.3846153846153846,1.1538461538461537,1.0769230769230769
ER,18,110,14,14,1.0,1.0,1.2857142857142858,1.0,1.0
ER,18,102,14,15,1.0714285714285714,1.0,1.2857142857142858,1.1428571428571428,1.0
ER,18,108,15,15,1.0,1.0,1.2,1.0,1.0
ER,18,107,15,15,1.0,1.0,1.0666666666666667,1.0,1.0
ER,18,98,15,15,1.0,1.0,1.2,1.0,1.0
ER,18,108,14,14,1.0,1.0714285714285714,1.2857142857142858,1.0714285714285714,1.0714285714285714
ER,18,120,15,15,1.0,1.0,1.2,1.0666666666666667,1.0
ER,18,111,15,15,1.0,1.0,1.0666666666666667,1.0,1.0
ER,18,112,14,14,1.0,1.0,1.2857142857142858,1.0,1.0
ER,19,59,12,12,1.0,1.0,1.5,1.0833333333333333,1.0
ER,19,67,12,12,1.0,1.0,1.5,1.0,1.0833333333333333
ER,19,67,12,12,1.0,1.0,1.5,1.1666666666666667,1.0833333333333333
ER,19,65,13,13,1.0,1.0,1.3846153846153846,1.0,1.0
ER,19,73,12,12,1.0,1.0833333333333333,1.5,1.25,1.0833333333333333
ER,19,66,13,14,1.0769230769230769,1.0,1.2307692307692308,1.0,1.0769230769230769
ER,19,65,13,13,1.0,1.0,1.2307692307692308,1.0769230769230769,1.0
ER,19,82,13,14,1.0769230769230769,1.0769230769230769,1.3846153846153846,1.0,1.0769230769230769
ER,19,73,13,13,1.0,1.0,1.2307692307692308,1.0769230769230769,1.0769230769230769
ER,19,75,14,14,1.0,1.0714285714285714,1.1428571428571428,1.0714285714285714,1.0714285714285714
ER,19,75,13,14,1.0769230769230769,1.0,1.3846153846153846,1.0,1.0769230769230769
ER,19,86,13,13,1.0,1.0,1.3846153846153846,1.1538461538461537,1.0
ER,19,81,14,14,1.0,1.0,1.2857142857142858,1.1428571428571428,1.0
ER,19,80,13,14,1.0769230769230769,1.0769230769230769,1.3846153846153846,1.0,1.0769230769230769
ER,19,91,14,14,1.0,1.0,1.2857142857142858,1.0,1.0
ER,19,83,14,14,1.0,1.0,1.2857142857142858,1.0714285714285714,1.0
ER,19,86,14,14,1.0,1.0,1.1428571428571428,1.0714285714285714,1.0
ER,19,97,14,15,1.0714285714285714,1.0,1.2857142857142858,1.0714285714285714,1.0714285714285714
ER,19,92,13,13,1.0,1.0,1.2307692307692308,1.0769230769230769,1.0
ER,19,93,15,15,1.0,1.0,1.0666666666666667,1.0666666666666667,1.0666666666666667
ER,19,115,15,15,1.0,1.0,1.2,1.0,1.0
ER,19,123,15,16,1.0666666666666667,1.0666666666666667,1.2,1.0666666666666667,1.0
ER,19,115,15,16,1.0666666666666667,1.0,1.2,1.0666666666666667,1.0
ER,19,120,15,16,1.0666666666666667,1.0,1.2,1.0666666666666667,1.0
ER,19,118,15,16,1.0666666666666667,1.0,1.2,1.0666666666666667,1.0666666666666667
ER,19,111,15,15,1.0,1.0,1.2,1.0,1.0
ER,19,117,15,15,1.0,1.0666666666666667,1.2,1.0666666666666667,1.0
ER,19,132,15,15,1.0,1.0666666666666667,1.2,1.1333333333333333,1.0
ER,19,120,15,15,1.0,1.0,1.2,1.1333333333333333,1.0
ER,19,125,16,16,1.0,1.0,1.125,1.0625,1.0
ER,20,71,12,12,1.0,1.0,1.6666666666666667,1.1666666666666667,1.0
ER,20,73,13,13,1.0,1.0,1.3846153846153846,1.1538461538461537,1.0
ER,20,76,14,14,1.0,1.0,1.2857142857142858,1.0714285714285714,1.0
ER,20,72,15,15,1.0,1.0,1.2,1.0,1.0
ER,20,80,14,14,1.0,1.0,1.2857142857142858,1.0714285714285714,1.0
ER,20,69,13,14,1.0769230769230769,1.0,1.3846153846153846,1.0769230769230769,1.0
ER,20,72,13,14,1.0769230769230769,1.0769230769230769,1.3846153846153846,1.0769230769230769,1.0769230769230769
ER,20,89,14,14,1.0,1.0714285714285714,1.4285714285714286,1.1428571428571428,1.0
ER,20,79,14,15,1.0714285714285714,1.0714285714285714,1.2857142857142858,1.0714285714285714,1.0
ER,20,81,15,15,1.0,1.0,1.2,1.0,1.0
ER,20,88,13,13,1.0,1.0,1.5384615384615385,1.1538461538461537,1.1538461538461537
ER,20,93,14,15,1.0714285714285714,1.0,1.2857142857142858,1.0714285714285714,1.0714285714285714
ER,20,93,15,15,1.0,1.0,1.2,1.0666666666666667,1.0
ER,20,91,15,17,1.1333333333333333,1.0,1.2,1.0666666666666667,1.0
ER,20,98,14,15,1.0714285714285714,1.0714285714285714,1.4285714285714286,1.1428571428571428,1.0
ER,20,87,15,16,1.0666666666666667,1.0,1.2,1.0666666666666667,1.0
ER,20,96,15,15,1.0,1.0,1.3333333333333333,1.0666666666666667,1.0
ER,20,105,15,16,1.0666666666666667,1.0666666666666667,1.3333333333333333,1.1333333333333333,1.0
ER,20,100,15,15,1.0,1.0666666666666667,1.2,1.0666666666666667,1.0666666666666667
ER,20,101,15,15,1.0,1.0666666666666667,1.3333333333333333,1.0666666666666667,1.0
ER,20,131,16,17,1.0625,1.0,1.25,1.0,1.0625
ER,20,132,16,16,1.0,1.0,1.125,1.0625,1.0
ER,20,130,16,17,1.0625,1.0,1.25,1.0625,1.0
ER,20,132,16,16,1.0,1.0,1.125,1.0,1.0
ER,20,129,16,17,1.0625,1.0,1.25,1.0625,1.0
ER,20,120,16,16,1.0,1.0,1.25,1.0,1.0
ER,20,127,16,16,1.0,1.0,1.25,1.0625,1.0
ER,20,142,16,16,1.0,1.0625,1.25,1.125,1.0625
ER,20,132,16,16,1.0,1.0,1.125,1.0625,1.0
ER,20,139,16,17,1.0625,1.0,1.125,1.0625,1.0625
ER,21,76,14,15,1.0714285714285714,1.0,1.4285714285714286,1.1428571428571428,1.0
ER,21,85,15,15,1.0,1.0,1.3333333333333333,1.1333333333333333,1.0
ER,21,85,14,14,1.0,1.0,1.4285714285714286,1.1428571428571428,1.0
ER,21,79,15,15,1.0,1.0,1.3333333333333333,1.0,1.0
ER,21,87,14,15,1.0714285714285714,1.0,1.4285714285714286,1.0714285714285714,1.0714285714285714
ER,21,78,14,14,1.0,1.0,1.2857142857142858,1.0714285714285714,1.0
ER,21,81,15,16,1.0666666666666667,1.0,1.2,1.0,1.0666666666666667
ER,21,96,14,14,1.0,1.0,1.4285714285714286,1.1428571428571428,1.0
ER,21,88,14,15,1.0714285714285714,1.0,1.2857142857142858,1.2142857142857142,1.0714285714285714
ER,21,89,15,15,1.0,1.0,1.3333333333333333,1.1333333333333333,1.0666666666666667
ER,21,99,16,16,1.0,1.0,1.25,1.0,1.0
ER,21,107,15,16,1.0666666666666667,1.0666666666666667,1.3333333333333333,1.0,1.0666666666666667
ER,21,103,14,14,1.0,1.0714285714285714,1.4285714285714286,1.1428571428571428,1.0714285714285714
ER,21,98,15,15,1.0,1.0,1.3333333333333333,1.0,1.0
ER,21,107,16,16,1.0,1.0,1.25,1.0,1.0
ER,21,99,15,15,1.0,1.0,1.3333333333333333,1.2,1.0
ER,21,107,16,16,1.0,1.0,1.25,1.125,1.0
ER,21,114,15,15,1.0,1.0,1.3333333333333333,1.1333333333333333,1.0
ER,21,111,15,15,1.0,1.0,1.3333333333333333,1.1333333333333333,1.0
ER,21,111,16,16,1.0,1.0,1.25,1.0625,1.0
ER,21,147,17,18,1.0588235294117647,1.0588235294117647,1.1764705882352942,1.0588235294117647,1.0588235294117647
ER,21,148,17,17,1.0,1.0588235294117647,1.1764705882352942,1.0,1.0
ER,21,146,16,16,1.0,1.0,1.25,1.0625,1.0
ER,21,144,17,17,1.0,1.0,1.1764705882352942,1.0588235294117647,1.0
ER,21,143,17,17,1.0,1.0,1.1764705882352942,1.0,1.0588235294117647
ER,21,138,17,17,1.0,1.0,1.1764705882352942,1.0,1.0
ER,21,142,17,17,1.0,1.0,1.1764705882352942,1.0,1.0
ER,21,154,17,18,1.0588235294117647,1.0588235294117647,1.1764705882352942,1.0588235294117647,1.0
ER,21,144,16,16,1.0,1.0625,1.25,1.1875,1.0
ER,21,155,18,18,1.0,1.0,1.1111111111111112,1.0,1.0
ER,22,83,16,16,1.0,1.0,1.375,1.0,1.0
ER,22,93,15,17,1.1333333333333333,1.0666666666666667,1.3333333333333333,1.1333333333333333,1.0666666666666667
ER,22,97,16,16,1.0,1.0625,1.375,1.125,1.0
ER,22,87,15,17,1.1333333333333333,1.0666666666666667,1.3333333333333333,1.0,1.0
ER,22,95,16,16,1.0,1.0,1.25,1.0625,1.0
ER,22,89,14,14,1.0,1.0714285714285714,1.4285714285714286,1.0,1.0
ER,22,94,16,16,1.0,1.0,1.25,1.0,1.0
ER,22,104,16,16,1.0,1.0,1.25,1.0,1.0
ER,22,93,15,16,1.0666666666666667,1.0,1.3333333333333333,1.0,1.0
ER,22,99,15,16,1.0666666666666667,1.0,1.4666666666666666,1.1333333333333333,1.0
ER,22,108,16,17,1.0625,1.0625,1.25,1.0,1.0625
ER,22,116,16,17,1.0625,1.0,1.25,1.125,1.125
ER,22,119,17,18,1.0588235294117647,1.0,1.2941176470588236,1.0588235294117647,1.0
ER,22,108,16,16,1.0,1.0,1.125,1.0,1.0
ER,22,118,17,17,1.0,1.0,1.2941176470588236,1.0588235294117647,1.0
ER,22,113,15,16,1.0666666666666667,1.0666666666666667,1.3333333333333333,1.0666666666666667,1.0
ER,22,121,16,17,1.0625,1.0625,1.25,1.0625,1.0625
ER,22,123,17,17,1.0,1.0,1.1764705882352942,1.0588235294117647,1.0
ER,22,117,16,16,1.0,1.125,1.25,1.125,1.0625
ER,22,122,16,16,1.0,1.0625,1.375,1.0625,1.0625
ER,22,160,18,18,1.0,1.0,1.2222222222222223,1.0,1.0
ER,22,160,18,18,1.0,1.0555555555555556,1.1111111111111112,1.0555555555555556,1.0
ER,22,164,18,18,1.0,1.0555555555555556,1.2222222222222223,1.0,1.0555555555555556
ER,22,158,18,19,1.0555555555555556,1.0,1.1111111111111112,1.0555555555555556,1.0555555555555556
ER,22,156,18,18,1.0,1.0,1.2222222222222223,1.0,1.0
ER,22,157,18,19,1.0555555555555556,1.0,1.2222222222222223,1.0555555555555556,1.0
ER,22,161,18,18,1.0,1.0,1.2222222222222223,1.0555555555555556,1.0555555555555556
ER,22,167,17,18,1.0588235294117647,1.0588235294117647,1.1764705882352942,1.0588235294117647,1.0
ER,22,154,18,19,1.0555555555555556,1.0,1.2222222222222223,1.0,1.0
ER,22,168,18,19,1.0555555555555556,1.0555555555555556,1.2222222222222223,1.0555555555555556,1.0555555555555556
ER,23,93,16,17,1.0625,1.0625,1.375,1.0625,1.0
ER,23,102,17,17,1.0,1.0,1.2941176470588236,1.0588235294117647,1.0
ER,23,102,16,16,1.0,1.0,1.25,1.0625,1.0625
ER,23,98,17,17,1.0,1.0,1.2941176470588236,1.0588235294117647,1.0588235294117647
ER,23,103,16,18,1.125,1.0625,1.375,1.0,1.0625
ER,23,96,16,16,1.0,1.0,1.25,1.125,1.0
ER,23,104,17,17,1.0,1.0,1.2941176470588236,1.0,1.0588235294117647
ER,23,111,17,17,1.0,1.0,1.1764705882352942,1.0,1.0
ER,23,103,16,18,1.125,1.0625,1.375,1.1875,1.0
ER,23,110,16,17,1.0625,1.1875,1.375,1.125,1.0
ER,23,119,17,18,1.0588235294117647,1.0588235294117647,1.2941176470588236,1.0,1.0588235294117647
ER,23,125,17,18,1.0588235294117647,1.0588235294117647,1.2941176470588236,1.1764705882352942,1.0
ER,23,128,17,19,1.1176470588235294,1.0588235294117647,1.2941176470588236,1.1176470588235294,1.0
ER,23,121,18,18,1.0,1.0,1.2222222222222223,1.0555555555555556,1.0
ER,23,129,17,18,1.0588235294117647,1.0588235294117647,1.1764705882352942,1.0588235294117647,1.0588235294117647
ER,23,121,16,16,1.0,1.0,1.25,1.125,1.0
ER,23,132,18,18,1.0,1.0,1.2222222222222223,1.0,1.0
ER,23,134,17,18,1.0588235294117647,1.0588235294117647,1.2941176470588236,1.0588235294117647,1.0588235294117647
ER,23,127,16,18,1.125,1.125,1.375,1.25,1.0
ER,23,134,18,18,1.0,1.0,1.2222222222222223,1.0555555555555556,1.0
ER,23,175,18,19,1.0555555555555556,1.1111111111111112,1.2222222222222223,1.0,1.0
ER,23,174,19,19,1.0,1.0526315789473684,1.1578947368421053,1.0526315789473684,1.0
ER,23,177,19,19,1.0,1.0526315789473684,1.1578947368421053,1.0526315789473684,1.0
ER,23,174,19,19,1.0,1.0,1.1578947368421053,1.0,1.0
ER,23,171,18,18,1.0,1.0555555555555556,1.2222222222222223,1.1111111111111112,1.0
ER,23,172,19,19,1.0,1.0,1.1578947368421053,1.0526315789473684,1.0
ER,23,177,19,19,1.0,1.0526315789473684,1.1578947368421053,1.0526315789473684,1.0526315789473684
ER,23,183,19,19,1.0,1.0,1.1578947368421053,1.105263157894737,1.0526315789473684
ER,23,169,19,19,1.0,1.0526315789473684,1.1578947368421053,1.0,1.0
ER,23,183,19,20,1.0526315789473684,1.0,1.1578947368421053,1.0526315789473684,1.0526315789473684
ER,24,102,17,18,1.0588235294117647,1.0588235294117647,1.2941176470588236,1.1176470588235294,1.0588235294117647
ER,24,114,17,18,1.0588235294117647,1.0588235294117647,1.411764705882353,1.0588235294117647,1.0588235294117647
ER,24,111,17,17,1.0,1.0,1.2941176470588236,1.1176470588235294,1.0
ER,24,110,18,18,1.0,1.0,1.2222222222222223,1.0555555555555556,1.0
ER,24,113,17,17,1.0,1.0,1.2941176470588236,1.0,1.0
ER,24,104,17,18,1.0588235294117647,1.0,1.2941176470588236,1.0588235294117647,1.0588235294117647
ER,24,112,17,19,1.1176470588235294,1.0588235294117647,1.411764705882353,1.1176470588235294,1.0
ER,24,119,17,18,1.0588235294117647,1.0588235294117647,1.2941176470588236,1.1176470588235294,1.0588235294117647
ER,24,112,17,18,1.0588235294117647,1.0,1.2941176470588236,1.1176470588235294,1.0588235294117647
ER,24,120,18,19,1.0555555555555556,1.0,1.2222222222222223,1.0555555555555556,1.0555555555555556
ER,24,128,18,18,1.0,1.0,1.2222222222222223,1.1111111111111112,1.0
ER,24,139,18,19,1.0555555555555556,1.0,1.3333333333333333,1.0555555555555556,1.0
ER,24,140,18,18,1.0,1.0,1.3333333333333333,1.0555555555555556,1.0
ER,24,135,18,19,1.0555555555555556,1.0,1.2222222222222223,1.1666666666666667,1.0
ER,24,141,18,19,1.0555555555555556,1.0,1.2222222222222223,1.0555555555555556,1.0
ER,24,135,18,18,1.0,1.0,1.2222222222222223,1.1111111111111112,1.0
ER,24,142,18,20,1.1111111111111112,1.0555555555555556,1.3333333333333333,1.1111111111111112,1.0555555555555556
ER,24,145,19,19,1.0,1.0,1.1578947368421053,1.0526315789473684,1.0
ER,24,138,18,18,1.0,1.0,1.2222222222222223,1.0,1.0
ER,24,148,19,19,1.0,1.0,1.1578947368421053,1.105263157894737,1.0
ER,24,189,19,20,1.0526315789473684,1.0526315789473684,1.1578947368421053,1.0526315789473684,1.0
ER,24,189,20,20,1.0,1.0,1.2,1.0,1.0
ER,24,195,20,20,1.0,1.0,1.2,1.05,1.0
ER,24,193,19,19,1.0,1.0,1.263157894736842,1.0526315789473684,1.0
ER,24,187,20,20,1.0,1.0,1.2,1.0,1.0
ER,24,188,20,20,1.0,1.0,1.1,1.1,1.0
ER,24,192,19,19,1.0,1.0526315789473684,1.263157894736842,1.105263157894737,1.0526315789473684
ER,24,200,20,20,1.0,1.0,1.1,1.05,1.0
ER,24,183,20,20,1.0,1.0,1.1,1.05,1.0
ER,24,201,20,20,1.0,1.0,1.2,1.05,1.0
ER,25,113,17,17,1.0,1.0588235294117647,1.2941176470588236,1.0588235294117647,1.0588235294117647
ER,25,124,19,19,1.0,1.0,1.1578947368421053,1.105263157894737,1.0526315789473684
ER,25,117,18,19,1.0555555555555556,1.0555555555555556,1.2222222222222223,1.0,1.0555555555555556
ER,25,115,18,18,1.0,1.0,1.2222222222222223,1.1111111111111112,1.0
ER,25,121,18,18,1.0,1.0,1.2222222222222223,1.0555555555555556,1.0
ER,25,115,18,18,1.0,1.0555555555555556,1.3333333333333333,1.1111111111111112,1.0555555555555556
ER,25,120,18,19,1.0555555555555556,1.0,1.3333333333333333,1.0555555555555556,1.0
ER,25,125,18,18,1.0,1.0555555555555556,1.2222222222222223,1.0555555555555556,1.0
ER,25,119,19,19,1.0,1.0,1.1578947368421053,1.105263157894737,1.0
ER,25,129,18,18,1.0,1.0555555555555556,1.3333333333333333,1.0555555555555556,1.0
ER,25,145,19,20,1.0526315789473684,1.0,1.263157894736842,1.0526315789473684,1.0
ER,25,151,19,20,1.0526315789473684,1.0526315789473684,1.263157894736842,1.105263157894737,1.0526315789473684
ER,25,151,19,19,1.0,1.0,1.263157894736842,1.0526315789473684,1.0
ER,25,145,19,20,1.0526315789473684,1.0,1.1578947368421053,1.105263157894737,1.0
ER,25,151,19,19,1.0,1.0,1.1578947368421053,1.105263157894737,1.0526315789473684
ER,25,148,19,20,1.0526315789473684,1.0,1.263157894736842,1.0526315789473684,1.0526315789473684
ER,25,151,19,20,1.0526315789473684,1.0526315789473684,1.263157894736842,1.0526315789473684,1.0
ER,25,154,20,20,1.0,1.0,1.1,1.05,1.0
ER,25,149,19,20,1.0526315789473684,1.0526315789473684,1.263157894736842,1.1578947368421053,1.0
ER,25,159,19,20,1.0526315789473684,1.105263157894737,1.263157894736842,1.105263157894737,1.0526315789473684
ER,25,209,20,20,1.0,1.05,1.2,1.1,1.05
ER,25,208,21,22,1.0476190476190477,1.0476190476190477,1.1428571428571428,1.0476190476190477,1.0476190476190477
ER,25,211,20,20,1.0,1.0,1.2,1.15,1.05
ER,25,209,21,21,1.0,1.0,1.1428571428571428,1.0476190476190477,1.0
ER,25,202,21,21,1.0,1.0,1.1428571428571428,1.0476190476190477,1.0
ER,25,207,21,21,1.0,1.0,1.1428571428571428,1.0476190476190477,1.0
ER,25,204,21,22,1.0476190476190477,1.0476190476190477,1.1428571428571428,1.0476190476190477,1.0
ER,25,217,21,21,1.0,1.0,1.1428571428571428,1.0,1.0
ER,25,200,21,21,1.0,1.0,1.1428571428571428,1.0476190476190477,1.0
ER,25,218,21,22,1.0476190476190477,1.0,1.1428571428571428,1.0476190476190477,1.0
ER,26,123,19,19,1.0,1.0,1.368421052631579,1.0526315789473684,1.0
ER,26,138,20,20,1.0,1.05,1.3,1.05,1.0
ER,26,121,18,19,1.0555555555555556,1.0555555555555556,1.2222222222222223,1.1111111111111112,1.0555555555555556
ER,26,126,19,20,1.0526315789473684,1.0,1.263157894736842,1.105263157894737,1.0
ER,26,128,18,19,1.0555555555555556,1.1111111111111112,1.2222222222222223,1.1111111111111112,1.0555555555555556
ER,26,123,17,17,1.0,1.0,1.411764705882353,1.0,1.0
ER,26,132,19,19,1.0,1.0,1.263157894736842,1.105263157894737,1.0
ER,26,136,19,20,1.0526315789473684,1.0526315789473684,1.263157894736842,1.0526315789473684,1.0526315789473684
ER,26,130,19,20,1.0526315789473684,1.0,1.368421052631579,1.105263157894737,1.0
ER,26,143,20,20,1.0,1.05,1.3,1.0,1.05
ER,26,159,20,21,1.05,1.05,1.3,1.0,1.05
ER,26,166,20,21,1.05,1.0,1.3,1.1,1.0
ER,26,158,20,20,1.0,1.1,1.2,1.05,1.0
ER,26,156,20,20,1.0,1.0,1.2,1.05,1.0
ER,26,162,20,20,1.0,1.0,1.2,1.05,1.0
ER,26,159,20,20,1.0,1.05,1.2,1.05,1.05
ER,26,166,20,21,1.05,1.0,1.2,1.1,1.0
ER,26,168,20,21,1.05,1.0,1.2,1.05,1.05
ER,26,161,20,20,1.0,1.0,1.3,1.05,1.0
ER,26,173,21,21,1.0,1.0476190476190477,1.2380952380952381,1.0,1.0
ER,26,228,22,22,1.0,1.0,1.1818181818181819,1.0454545454545454,1.0
ER,26,229,21,21,1.0,1.0,1.2380952380952381,1.0952380952380953,1.0476190476190477
ER,26,223,22,22,1.0,1.0,1.0909090909090908,1.0,1.0
ER,26,224,22,23,1.0454545454545454,1.0454545454545454,1.0909090909090908,1.0454545454545454,1.0
ER,26,219,21,22,1.0476190476190477,1.0952380952380953,1.2380952380952381,1.0476190476190477,1.0
ER,26,223,22,22,1.0,1.0,1.1818181818181819,1.0,1.0
ER,26,224,22,22,1.0,1.0454545454545454,1.1818181818181819,1.0,1.0454545454545454
ER,26,235,22,23,1.0454545454545454,1.0,1.1818181818181819,1.0454545454545454,1.0454545454545454
ER,26,219,21,21,1.0,1.0476190476190477,1.2380952380952381,1.0476190476190477,1.0476190476190477
ER,26,238,22,22,1.0,1.0,1.1818181818181819,1.0,1.0
ER,27,134,18,20,1.1111111111111112,1.1111111111111112,1.4444444444444444,1.1111111111111112,1.1111111111111112
ER,27,150,21,21,1.0,1.0,1.2380952380952381,1.0952380952380953,1.0
ER,27,129,19,19,1.0,1.0,1.263157894736842,1.105263157894737,1.0
ER,27,137,19,19,1.0,1.0,1.263157894736842,1.105263157894737,1.0
ER,27,139,20,20,1.0,1.0,1.2,1.1,1.0
ER,27,132,20,21,1.05,1.0,1.2,1.05,1.0
ER,27,142,20,21,1.05,1.05,1.3,1.0,1.05
ER,27,147,19,19,1.0,1.0,1.368421052631579,1.1578947368421053,1.0526315789473684
ER,27,141,20,21,1.05,1.1,1.3,1.15,1.05
ER,27,154,20,20,1.0,1.05,1.3,1.05,1.1
ER,27,174,21,21,1.0,1.0476190476190477,1.2380952380952381,1.0476190476190477,1.0
ER,27,179,21,22,1.0476190476190477,1.0476190476190477,1.2380952380952381,1.0952380952380953,1.0476190476190477
ER,27,170,20,20,1.0,1.05,1.2,1.1,1.05
ER,27,170,21,21,1.0,1.0,1.2380952380952381,1.0476190476190477,1.0
ER,27,173,20,20,1.0,1.0,1.3,1.15,1.0
ER,27,171,20,22,1.1,1.0,1.3,1.05,1.05
ER,27,178,21,22,1.0476190476190477,1.0476190476190477,1.2380952380952381,1.0476190476190477,1.0476190476190477
ER,27,181,20,20,1.0,1.0,1.3,1.0,1.0
ER,27,174,21,21,1.0,1.0476190476190477,1.2380952380952381,1.0952380952380953,1.0476190476190477
ER,27,186,21,21,1.0,1.0,1.2380952380952381,1.0476190476190477,1.0952380952380953
ER,27,246,23,23,1.0,1.0434782608695652,1.1304347826086956,1.0434782608695652,1.0434782608695652
ER,27,245,23,24,1.0434782608695652,1.0434782608695652,1.1304347826086956,1.0434782608695652,1.0
ER,27,240,22,23,1.0454545454545454,1.0454545454545454,1.1818181818181819,1.0454545454545454,1.0454545454545454
ER,27,244,23,23,1.0,1.0,1.1304347826086956,1.0,1.0
ER,27,235,23,23,1.0,1.0,1.1304347826086956,1.0434782608695652,1.0
ER,27,239,23,23,1.0,1.0,1.1304347826086956,1.0,1.0
ER,27,241,23,23,1.0,1.0,1.1304347826086956,1.0,1.0
ER,27,252,22,22,1.0,1.0454545454545454,1.1818181818181819,1.0909090909090908,1.0
ER,27,237,23,23,1.0,1.0,1.1304347826086956,1.0434782608695652,1.0
ER,27,258,23,23,1.0,1.0434782608695652,1.1304347826086956,1.0434782608695652,1.0
ER,28,148,21,21,1.0,1.0952380952380953,1.2380952380952381,1.0,1.0476190476190477
ER,28,159,21,22,1.0476190476190477,1.0476190476190477,1.3333333333333333,1.0952380952380953,1.0
ER,28,141,21,21,1.0,1.0,1.2380952380952381,1.0,1.0476190476190477
ER,28,149,21,21,1.0,1.0,1.3333333333333333,1.0952380952380953,1.0476190476190477
ER,28,150,21,21,1.0,1.0,1.2380952380952381,1.0,1.0
ER,28,145,21,21,1.0,1.0,1.2380952380952381,1.0952380952380953,1.0
ER,28,151,21,22,1.0476190476190477,1.0476190476190477,1.2380952380952381,1.0476190476190477,1.0
ER,28,165,22,22,1.0,1.0,1.2727272727272727,1.0454545454545454,1.0
ER,28,151,21,21,1.0,1.0476190476190477,1.2380952380952381,1.0952380952380953,1.0476190476190477
ER,28,161,22,23,1.0454545454545454,1.0,1.1818181818181819,1.0454545454545454,1.0
